content,date,users
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@ciara
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@DexStar84
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@TheEllenShow
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@harto
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@HayleyKiyoko
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@QueenJadeJolie
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@jessetyler
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@JustinMikita
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@jvn
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@Karamo
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@katyperry
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,@Lavernecox
The #YNTCDmusicvideo premieres in 1 hour 💞   Premiere watch page: https://t.co/gqUZ9FnKU1   @YouTube @youtubemusic https://t.co/Ek972t3hkE,2019-06-17 11:16:53,@YouTube
The #YNTCDmusicvideo premieres in 1 hour 💞   Premiere watch page: https://t.co/gqUZ9FnKU1   @YouTube @youtubemusic https://t.co/Ek972t3hkE,2019-06-17 11:16:53,@youtubemusic
"Alexa, play Today in Music 💗 @amazonmusic https://t.co/XNpxSYrPpG",2019-06-14 17:27:10,@amazonmusic
"Lover, album out August 23. Cover shot by the artistic genius that is @valheria123 💗 Pre-add, pre-save, pre-order (all the pre stuff you feel like doing) Can’t wait for you to hear this. https://t.co/SGjcCUYZdM https://t.co/IPy54raQUF",2019-06-13 21:25:27,@valheria123
"📷: @ashleyophoto, @jeffkravitz // Getty Entertainment https://t.co/mijbu6cV5E",2019-06-03 17:38:35,"@ashleyophoto,"
"📷: @ashleyophoto, @jeffkravitz // Getty Entertainment https://t.co/mijbu6cV5E",2019-06-03 17:38:35,@jeffkravitz
"🌈Like a rainbow with all of the colors🌈   Thank you to everyone who came to Wango Tango! That was FUN 🥳 Ps a huge thank you to @brendonurie for surprising the crowd!!  📸: Rich Fury, Kevin Mazur, Jeff Kravitz, Wes and Alex // Getty Entertainment https://t.co/dXWewgIUPv",2019-06-02 16:12:06,@brendonurie
I love seeing what you’re listening to on your own playlists that you’ve created on @AppleMusic. Keep sharing them with me with the hashtag #PlaylistbyME https://t.co/ivvkvt6V9g https://t.co/9XfMvCNxia,2019-05-31 18:18:58,@AppleMusic.
@heidiklum @TaylorSwift I love you too! Thank you for having me!,2019-05-24 12:29:30,@heidiklum
@heidiklum @TaylorSwift I love you too! Thank you for having me!,2019-05-24 12:29:30,@TaylorSwift
"Thank you @TheGNShow for having me and the band!! It airs tonight. Feeling lucky that I got to be on with @sophiet, Michael Fassbender, @jes_chastain and James McAvoy - They were all so sweet, now I want to just walk around yelling GO SEE DARK PHOENIX. 📸: So Television / BBC https://t.co/vbY7UMBLaz",2019-05-24 12:21:16,@TheGNShow
"Thank you @TheGNShow for having me and the band!! It airs tonight. Feeling lucky that I got to be on with @sophiet, Michael Fassbender, @jes_chastain and James McAvoy - They were all so sweet, now I want to just walk around yelling GO SEE DARK PHOENIX. 📸: So Television / BBC https://t.co/vbY7UMBLaz",2019-05-24 12:21:16,"@sophiet,"
"Thank you @TheGNShow for having me and the band!! It airs tonight. Feeling lucky that I got to be on with @sophiet, Michael Fassbender, @jes_chastain and James McAvoy - They were all so sweet, now I want to just walk around yelling GO SEE DARK PHOENIX. 📸: So Television / BBC https://t.co/vbY7UMBLaz",2019-05-24 12:21:16,@jes_chastain
I made a #PlaylistbyME! of songs I’m loving right now- check it out and make your own on @applemusic https://t.co/ivvkvt6V9g https://t.co/wVvHlg4wPc,2019-05-24 05:58:03,@applemusic
Had the best time performing with @brendonurie on @nbcthevoice finale - thank you to the fans there for being so welcoming! And a huge congratulations to @MaelynMusic!! Meeting you made my day 🥰  📸: Trae Patton / NBC https://t.co/YdKLjda5jt,2019-05-22 21:17:17,@brendonurie
Had the best time performing with @brendonurie on @nbcthevoice finale - thank you to the fans there for being so welcoming! And a huge congratulations to @MaelynMusic!! Meeting you made my day 🥰  📸: Trae Patton / NBC https://t.co/YdKLjda5jt,2019-05-22 21:17:17,@nbcthevoice
Had the best time performing with @brendonurie on @nbcthevoice finale - thank you to the fans there for being so welcoming! And a huge congratulations to @MaelynMusic!! Meeting you made my day 🥰  📸: Trae Patton / NBC https://t.co/YdKLjda5jt,2019-05-22 21:17:17,@MaelynMusic!!
"Oh my God this is SO CUTE I LOVE IT. Thanks for putting all that effort into this you guys. Also Cassey I actually just finished the 30 day @blogilates ab challenge!! 🤗🤗🤗💕💕💕 Sending all of you a hug, thanks again! https://t.co/cXUELNktny",2019-05-11 14:42:13,@blogilates
"Thank you for such a wonderful experience @EW - I loved getting to talk with @AlexJSuskind (yep I said it, I did an actual interview with a human journalist!! 🎉) Wanted to rep as many things/people I love on the jacket 💗 and more in the interview. https://t.co/C6dtAPFgfF https://t.co/zp0IiEPTn2",2019-05-09 16:43:32,@EW
"Thank you for such a wonderful experience @EW - I loved getting to talk with @AlexJSuskind (yep I said it, I did an actual interview with a human journalist!! 🎉) Wanted to rep as many things/people I love on the jacket 💗 and more in the interview. https://t.co/C6dtAPFgfF https://t.co/zp0IiEPTn2",2019-05-09 16:43:32,@AlexJSuskind
THIS WAS THE MAXIMUM AMOUNT OF FUN POSSIBLE. And for the first time ever I’m releasing the live rehearsal audio from this performance on vinyl and CD from @BBMAs on my site. Thank you to every performer up there with us tonight!!! 💗💗💗💗💗 https://t.co/MBHGP99Zxz,2019-05-02 03:16:02,@BBMAs
I’m trying to give them a normal upbringing but when the little ones and I ran into the flawless @PaulaAbdul on the way to red carpet we STRAIGHT UP had to get a pic. https://t.co/qf6iTLCUvV,2019-05-01 22:16:34,@PaulaAbdul
"Ah, French... the language of love. A new video is out on @youtube going behind the scenes of THAT scene: https://t.co/rIlX75blVN https://t.co/KFsKMFx6Ps",2019-05-01 19:36:32,@youtube
"Before I take the stage at the #BBMAs, I’m catching up with @zanelowe on @applemusic's @beats1official. Listen Wednesday: 9:30AM PT / 12:30PM ET / 5:30PM GMT https://t.co/LCbq2ZrJus https://t.co/BKNb0dgUst",2019-05-01 05:28:43,@zanelowe
"Before I take the stage at the #BBMAs, I’m catching up with @zanelowe on @applemusic's @beats1official. Listen Wednesday: 9:30AM PT / 12:30PM ET / 5:30PM GMT https://t.co/LCbq2ZrJus https://t.co/BKNb0dgUst",2019-05-01 05:28:43,@applemusic's
"Before I take the stage at the #BBMAs, I’m catching up with @zanelowe on @applemusic's @beats1official. Listen Wednesday: 9:30AM PT / 12:30PM ET / 5:30PM GMT https://t.co/LCbq2ZrJus https://t.co/BKNb0dgUst",2019-05-01 05:28:43,@beats1official.
Brendon and I shot our @Spotify vertical video at rehearsals in Vegas to give you a sneak peak of our @BBMAs performance 😀 https://t.co/kV2fKymzXW https://t.co/lXH6bTjU50,2019-05-01 02:58:16,@Spotify
Brendon and I shot our @Spotify vertical video at rehearsals in Vegas to give you a sneak peak of our @BBMAs performance 😀 https://t.co/kV2fKymzXW https://t.co/lXH6bTjU50,2019-05-01 02:58:16,@BBMAs
This is AWESOME 🌸 @youtubemusic @YouTube  https://t.co/YYKCilSb9n https://t.co/Hhvn1AAtyg,2019-04-28 23:15:18,@youtubemusic
This is AWESOME 🌸 @youtubemusic @YouTube  https://t.co/YYKCilSb9n https://t.co/Hhvn1AAtyg,2019-04-28 23:15:18,@YouTube
SO. COOL. 😻@amazonmusic #alexaplay ME!  https://t.co/0B1VOPvbmV https://t.co/pv0ubUQp5T,2019-04-28 23:10:37,@amazonmusic
Thank you @Spotify 💗 https://t.co/HOqy9VPDv5 https://t.co/pmgDh8dy1s,2019-04-28 23:06:08,@Spotify
"Because of you guys, this video broke the @vevo record and WE ARE NOT CALM. https://t.co/4tXuFRtTyb",2019-04-28 21:04:30,@vevo
@dixiechicks Chicks stans never unstan.,2019-04-26 05:13:42,@dixiechicks
ME! Out now! Made this song with @brendonurie and @iamjoellittle. Dave Meyers and I co-directed the video. And everyone knows you can’t spell awesome without DAVIDBRENDONJOEL. Oh wait... https://t.co/xFsUDfSRSJ https://t.co/0FgYZqMeOP,2019-04-26 04:12:09,@brendonurie
ME! Out now! Made this song with @brendonurie and @iamjoellittle. Dave Meyers and I co-directed the video. And everyone knows you can’t spell awesome without DAVIDBRENDONJOEL. Oh wait... https://t.co/xFsUDfSRSJ https://t.co/0FgYZqMeOP,2019-04-26 04:12:09,@iamjoellittle.
On @YouTube answering questions. Send help.   https://t.co/vljvOeYo6R https://t.co/jleC5nRXca,2019-04-26 02:47:46,@YouTube
"WELL GUYS it's almost midnight and my new song “ME!” featuring @brendonurie of @panicatthedisco will be out. In other news, the VIDEO will be out too and I can’t wait to watch live with you (and answer some questions) as it premieres on @YouTube 🎥😺 https://t.co/YImpUXvEVQ https://t.co/lOy7biUgbA",2019-04-26 01:25:12,@brendonurie
"WELL GUYS it's almost midnight and my new song “ME!” featuring @brendonurie of @panicatthedisco will be out. In other news, the VIDEO will be out too and I can’t wait to watch live with you (and answer some questions) as it premieres on @YouTube 🎥😺 https://t.co/YImpUXvEVQ https://t.co/lOy7biUgbA",2019-04-26 01:25:12,@panicatthedisco
"WELL GUYS it's almost midnight and my new song “ME!” featuring @brendonurie of @panicatthedisco will be out. In other news, the VIDEO will be out too and I can’t wait to watch live with you (and answer some questions) as it premieres on @YouTube 🎥😺 https://t.co/YImpUXvEVQ https://t.co/lOy7biUgbA",2019-04-26 01:25:12,@YouTube
ME! by the one and only @valheria123 💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/66k86qu8kr,2019-04-25 21:36:43,@valheria123
"So... @kelsmontagueart helped me pull off the best surprise clue reveal today in Nashville! Thank you to everyone who showed up, I’ve never been more proud of your FBI level detective skills. Next clue: I’ll be joining the magnificent @robinroberts for a chat tonight on ABC 💕 https://t.co/TGmvbiWJWV",2019-04-25 18:44:24,@kelsmontagueart
"So... @kelsmontagueart helped me pull off the best surprise clue reveal today in Nashville! Thank you to everyone who showed up, I’ve never been more proud of your FBI level detective skills. Next clue: I’ll be joining the magnificent @robinroberts for a chat tonight on ABC 💕 https://t.co/TGmvbiWJWV",2019-04-25 18:44:24,@robinroberts
Well this is AWESOME. Thank you @TIME 💗 Thank you Pari Dukovic and thank you for your unbelievably kind words @ShawnMendes (I had no idea you were writing this and just found out when I saw this!!) https://t.co/4MIBw20FxQ,2019-04-17 16:37:09,@TIME
Well this is AWESOME. Thank you @TIME 💗 Thank you Pari Dukovic and thank you for your unbelievably kind words @ShawnMendes (I had no idea you were writing this and just found out when I saw this!!) https://t.co/4MIBw20FxQ,2019-04-17 16:37:09,@ShawnMendes
@halsey @ELLEmagazine Grinning and blushing over here. Thank you so much for reading it!! 💗,2019-02-28 18:48:50,@halsey
@halsey @ELLEmagazine Grinning and blushing over here. Thank you so much for reading it!! 💗,2019-02-28 18:48:50,@ELLEmagazine
Thanks so much for all the birthday wishes! Today I finally get to show you something we’ve been working on for a while... the trailer for the Reputation Stadium Tour! The entire concert film will premiere on @Netflix at 12:01AM PT December 31. https://t.co/ZL3Kx2OUx8,2018-12-13 13:19:57,@Netflix
Angels 😇  @RobbieWilliams https://t.co/A6rx5WA0ie,2018-06-24 23:47:41,@RobbieWilliams
Amazing @JamesBayMusic! 👏👏👏👏👏👏👏👏👏👏👏👏👏 https://t.co/9RDrCEbKBc,2018-05-25 00:10:26,@JamesBayMusic!
Thanks @vmagazine ❤️ See you tonight Seattle!! https://t.co/VB78rGXO7C,2018-05-22 20:21:11,@vmagazine
Vertical video for #Delicate out now. Only on @Spotify ✨ https://t.co/ZHvrH7k1PN https://t.co/nhcfIv97gR,2018-03-30 05:07:18,@Spotify
New video for #Delicate at midnight EST tonight. Only on @spotify  ✨ https://t.co/AHEY6LOSTz,2018-03-29 13:02:37,@spotify
DELICATE VIDEO WORLD PREMIERE ON @iHeartRadio MUSIC AWARDS ON @TBSNetwork!!! ✨💃✨ https://t.co/hhILI7bwn9,2018-03-11 23:34:29,@iHeartRadio
DELICATE VIDEO WORLD PREMIERE ON @iHeartRadio MUSIC AWARDS ON @TBSNetwork!!! ✨💃✨ https://t.co/hhILI7bwn9,2018-03-11 23:34:29,@TBSNetwork!!!
I have a very exciting update to share... @Camila_Cabello and @charli_xcx will be the opening acts on the #reputationStadiumTour!!! https://t.co/LAjmecVOrJ,2018-03-01 22:44:51,@Camila_Cabello
I have a very exciting update to share... @Camila_Cabello and @charli_xcx will be the opening acts on the #reputationStadiumTour!!! https://t.co/LAjmecVOrJ,2018-03-01 22:44:51,@charli_xcx
#EndGameMusicVideo out now. @edsheeran @1future https://t.co/z6EiFsLniY,2018-01-12 05:02:48,@edsheeran
#EndGameMusicVideo out now. @edsheeran @1future https://t.co/z6EiFsLniY,2018-01-12 05:02:48,@1future
Tonight at midnight eastern. #EndGameMusicVideo @1future @edsheeran https://t.co/XHRS02IXfY,2018-01-11 13:10:05,@1future
Tonight at midnight eastern. #EndGameMusicVideo @1future @edsheeran https://t.co/XHRS02IXfY,2018-01-11 13:10:05,@edsheeran
"""...Ready For It?"" (@BloodPop ® Remix) out now - https://t.co/BhnUlUqUD7 https://t.co/rsKdAQzd2q",2017-12-07 02:09:40,@BloodPop
"Thank you @Edward_Enninful, Mert Alas and Marcus Piggott for your passion, spirit and contagious laughter on set. @BritishVogue #NewVogue https://t.co/cQiufPKkDS",2017-12-04 17:44:16,"@Edward_Enninful,"
"Thank you @Edward_Enninful, Mert Alas and Marcus Piggott for your passion, spirit and contagious laughter on set. @BritishVogue #NewVogue https://t.co/cQiufPKkDS",2017-12-04 17:44:16,@BritishVogue
My cousins in St. Louis sent this to me. I LOVE YOU @LauraKHettiger https://t.co/OvC349nq8y,2017-11-11 20:42:51,@LauraKHettiger
In NYC for SNL rehearsals. I️ LOVE YOU @littlebigtown and CMAs. https://t.co/3QT7bX6yOe,2017-11-09 02:27:32,@littlebigtown
Three new behind-the-scenes videos available now.  Only on @AppleMusic: https://t.co/nNtHaYzZrp https://t.co/a4E6cNaD3B,2017-11-08 19:08:38,@AppleMusic:
“Call It What You Want” available now. @applemusic Pre-order #reputation: https://t.co/oExj2XFGvH https://t.co/EWxoTpSzIT,2017-11-03 04:26:29,@applemusic
“@LilyAldridge: Airplane tunes 👌 http://t.co/dlc3Tt1KHA” EXACTLY. Have you heard @Hozier 'Work Song'? It's the perfect song.,2014-08-28 19:29:51,@LilyAldridge:
“@LilyAldridge: Airplane tunes 👌 http://t.co/dlc3Tt1KHA” EXACTLY. Have you heard @Hozier 'Work Song'? It's the perfect song.,2014-08-28 19:29:51,@Hozier
"Miami was awesome! Thanks to all the fans who traveled from all over, and to @official_flo for singing 'right round' with me! Insane night!",2011-11-14 10:39:39,@official_flo
@matracaberg your tweet made my day! You're so awesome.,2011-11-12 21:12:19,@matracaberg
@Miranda_lambert your tweet made me smile so big! I'm so stoked that you like that lyric!! I was full on giggling watching your new video :),2010-08-29 22:37:12,@Miranda_lambert
@brian_mansfield thank you for saying that about the careless man's careful daughter line. Made my afternoon :),2010-08-22 21:16:05,@brian_mansfield
@amosjheller is SLAYING a bass part in the studio right now. http://twitpic.com/21am7t,2010-06-30 18:34:45,@amosjheller
"@itsnicoleA, your tweet made me smile :-D thank you!! That was really sweet!",2010-06-11 21:35:36,"@itsnicoleA,"
"@caitlinbird is texting me about how she tried to take a bath while eating a bag of sunflower seeds, resulting in a sunflower seed bath.haaa",2010-04-18 07:24:28,@caitlinbird
@caitlinbird has just pointed out the coincidence involved in getting stuck in our own concert traffic.,2010-02-10 13:23:13,@caitlinbird
"@XChadballX Get well soon, @GrantMickelson and I love and miss you!!",2010-01-28 20:53:18,@XChadballX
"@XChadballX Get well soon, @GrantMickelson and I love and miss you!!",2010-01-28 20:53:18,@GrantMickelson
@GrantMickelson THAT is BEAUTIFUL.,2010-01-18 02:05:25,@GrantMickelson
"@ChrisWillman hahaha!! 'i know you are, but what am I?' Way to bring that back!",2010-01-17 09:46:44,@ChrisWillman
@juliannehough thought she could put out a dance aerobics DVD without me making her do the whole thing with me when we hang out. Psshh..,2009-12-30 08:21:11,@juliannehough
"@perezhilton You're so sweet, thank you for starting my birthday festivities a day early!! (hugging you) Hope you're well!",2009-12-12 23:09:14,@perezhilton
@brian_mansfield good one! Just downloaded. I like 'i know about you' from that new record. Any lyrical cheating accusations = thumbs up!!,2009-12-10 18:01:34,@brian_mansfield
"@brian_mansfield your playlist is AMAZING! Already obsessed with civil wars, John, 5 for fighting, and butch. Great suggestions.",2009-12-08 15:39:15,@brian_mansfield
"@CarterJenkins I'm playing tonight, see you there?",2009-12-06 01:11:22,@CarterJenkins
@PerezHilton Thanks!! I can't believe it! :) :) :),2009-11-23 13:39:47,@PerezHilton
"@johncmayer ""Half of my heart"" is #8 on itunes!!! PARTY!!!",2009-11-19 00:34:44,@johncmayer
@PerezHilton I just woke up and read your tweet. Made my morning!!,2009-11-15 19:05:20,@PerezHilton
"@brian_mansfield thank you!! Yay!! The show last night was awesome. Onstage, hayleys like a mixture of hardcore and adorable. Hardcorable.",2009-11-02 17:05:25,@brian_mansfield
@yelyahwilliams you're the jennifer's body version of yourself!! SALTY.,2009-11-01 06:09:42,@yelyahwilliams
"@PerezHilton I'm at a shoot and just played that video for everybody, she is so precious! I love little kids' voices!!",2009-10-29 19:44:18,@PerezHilton
"@juliannehough you are FUN! I love how we walked in wearing white, and walked out with each other's initials painted on our clothes. hahaha",2009-10-25 08:50:49,@juliannehough
"@Katyperry knows how to throw a birthday party! I would even go as far as to say it was party-licious. Best EVER. Happy bday, pretty girl!!",2009-10-25 07:36:28,@Katyperry
@perezhilton see you in a few! Can't wait to see your white outfit! I look kind of like the tooth fairy in mine. Party!!,2009-10-25 02:34:43,@perezhilton
@JNCx I love you and I'm thinking of you. Hope you're ok &lt;3,2009-10-25 01:31:27,@JNCx
@therealpickler it's a sandwich with just fluff (marshmallow spread) and peanut butter. Like a sugar sandwich.,2009-10-25 00:21:04,@therealpickler
@PerezHilton Thank you! That's such a sweet compliment :) You make me smile. Have a good night!,2009-10-15 06:32:44,@PerezHilton
"@glorianatheband Hey Rach, where's the footage of me unknowingly pulling your hair in front of 15,000 people? Sorry about that, by the way.",2009-10-13 06:22:43,@glorianatheband
@therealpickler hid INSIDE my piano and popped out wearing a clown mask while I was playing. End of tour pranks. Excellent night.,2009-10-12 05:27:51,@therealpickler
@yelyahwilliams you're coming to Chicago? I'm there now!! Party!!!,2009-10-09 18:37:40,@yelyahwilliams
"@aimeemayo, kellie's right. Your book is going to change the world. You tell the best stories, and your life is like a movie. I miss you!",2009-10-08 04:34:17,"@aimeemayo,"
@niczu and @hsolon I love you. You understand me. These are some of the best snuggly kitten cards ever made. Ever.,2009-10-04 04:17:53,@niczu
@niczu and @hsolon I love you. You understand me. These are some of the best snuggly kitten cards ever made. Ever.,2009-10-04 04:17:53,@hsolon
"@yelyahwilliams you should get some ""brand new eyes"" if your current ones aren't working for you. BAHAHAHA. Get it?",2009-10-03 19:14:20,@yelyahwilliams
"@selenagomez I miss youu!! Pretending the hairbrush is a mic and blasting ""Stop and Erase"" in the dressing room.",2009-10-02 20:27:40,@selenagomez
"@justinbieber I can't wait to see it! The storyline is so sweet, thanks for telling me all about it. Sending you love from Pittsburgh!",2009-10-02 03:48:21,@justinbieber
"@yelyahwilliams yes, and can I borrow your low shoulder t-shirt and forget to give it back to you? I need to find one of those.",2009-09-29 06:36:44,@yelyahwilliams
@yelyahwilliams BRAND NEW EYES!!!!!! Downloading. Listening. Loving.,2009-09-29 06:06:10,@yelyahwilliams
@shella78 and simplyletii I just found your note in my purse from NYC! I love you and hope you're doing great!,2009-09-29 04:21:56,@shella78
"@XChadballX if you're serious right now, I'm more jealous of you right now than I have ever been jealous of anyone ever.",2009-09-29 04:20:32,@XChadballX
@yelyahwilliams I know exactly where you are right now! Eeee!!,2009-09-24 18:43:16,@yelyahwilliams
"@ladyantebellum Saskatoon rules! I went antique shopping there. I like to shorten Saskatchewan.. Like ""I got this lamp in Saskatch.""",2009-09-23 22:59:13,@ladyantebellum
"@XChadballX You're still awake jamming out to A*teens, aren't you?",2009-09-23 06:57:39,@XChadballX
@CarterJenkins in Nashville :(,2009-09-23 02:48:24,@CarterJenkins
"@xchadballx ""do you want to be a loser, or do you want to be rich and awesome like that guy from maroon 5?""",2009-09-22 09:12:49,@xchadballx
@brian_mansfield  The pressure is on!!,2009-09-12 04:40:00,@brian_mansfield
@TheRealJordin Thank you! It's been a pretty wonderful week. And your hair looks excellent in your new video. Nice nails!!! Impressive.,2009-09-10 06:19:45,@TheRealJordin
"@PerezHilton That's one of the sweetest compliments. ""You make my soul smile"". Thank you so much! The sweater is Top Shop. Pandas rule.",2009-09-10 04:35:29,@PerezHilton
"@owlcity If I was in town, I'd be there! Front row, super-fan style.",2009-09-09 20:55:51,@owlcity
@carterjenkins happy birthday!,2009-09-04 14:35:04,@carterjenkins
"@ddlovato I think I know what the gift is. You're sending me Nolan in a box, aren't you?? With a little bow around his neck. Mind reader...",2009-09-04 04:34:31,@ddlovato
@ddlovato you rule for quoting breathe yesterday :) I hope its going great up there! Miss you!,2009-09-03 12:35:24,@ddlovato
@reemtamo I love you. :) :) :) hope you have a perfect night!,2009-09-02 06:07:26,@reemtamo
@mskerkyra  thank you!! :) :) you're pretty. Good night!,2009-09-02 06:06:46,@mskerkyra
"@HelenaKatherine that's really sweet, thank you for saying that. It, in turn, made me smile. :)",2009-09-02 06:05:50,@HelenaKatherine
@franiamarquez you should go!!! We'd love to see you!,2009-09-02 06:04:50,@franiamarquez
@ladyantebellum and @therealpickler look hot on the cma special. Holla #cmatv,2009-09-01 00:41:25,@ladyantebellum
@ladyantebellum and @therealpickler look hot on the cma special. Holla #cmatv,2009-09-01 00:41:25,@therealpickler
@iamjessiejames we need to hang out !!!,2009-08-30 15:14:37,@iamjessiejames
@danadancerr I love you!!!,2009-08-27 03:23:34,@danadancerr
"@iamjessiejames Getting ready, listening to your new song. Loved it from the 1st listen! Can't wait to see you at Madison Square!!",2009-08-26 17:58:01,@iamjessiejames
@johncmayer hahahahahaha I miss you!!,2009-08-25 04:37:31,@johncmayer
"@justinbieber Hey! I'm at V Fest, about to play again tomorrow. London is unforgettable and actually sunny! how are you?",2009-08-23 00:14:46,@justinbieber
@PerezHilton That's a first! Thank you for telling me about that. I hope I see his car sometime on the road. Amazing.,2009-08-21 21:53:06,@PerezHilton
@ladybusiness LOVE your new plate!! You rule. Incredible.,2009-08-21 21:51:17,@ladybusiness
@CarterJenkins Tell everyone I said hi!!,2009-08-21 15:03:48,@CarterJenkins
"@iamjessiejames Absolutely! About to go antique shopping, I'll think of you if I see anything bohemian, moroccan, or gypsy-art-like. :)",2009-08-20 18:29:53,@iamjessiejames
@AimeeMayo It's on. I can't wait!,2009-08-16 17:26:46,@AimeeMayo
@aimeemayo Thank you! The hershey's kisses..That was my personal favorite. I loved it when he started cracking up. I miss you! How's life?,2009-08-16 15:49:20,@aimeemayo
@brian_mansfield hahaha I'm glad you liked the prank! It was one of the most hilarious nights of my life.,2009-08-13 21:47:23,@brian_mansfield
@ddlovato I know how you feel. I'm suffering badddd.,2009-08-12 21:15:35,@ddlovato
@perezhilton thanks :) i didn't win anything in the rap category..... But there's always next year. Hahahaha,2009-08-10 05:21:58,@perezhilton
"@b93dotcom no, I was ace!!!!! :)",2009-08-09 17:52:14,@b93dotcom
@glorianatheband that's incredibly weird and awesome.. That's the SAME best buy where I went to buy my first cd for good luck. Love you guys,2009-08-04 17:40:16,@glorianatheband
"@glorianatheband got an excellent review in People, I just read it. Congrats guys!!! CD  out tomorrow, show my tourmates some love :)",2009-08-03 18:26:26,@glorianatheband
@therealpickler I miss you! Thanks for listening to my cd :) :) I wish you were here!!,2009-08-02 19:16:45,@therealpickler
"@hmjenkins I loved my presents! I took pictures, I'll post them soon. You're the best. The '13' foil necklace was my personal favorite.",2009-08-02 05:24:53,@hmjenkins
@carterjenkins Great to meet you too! Let me know how those guitar lessons are coming along.,2009-07-31 22:00:02,@carterjenkins
@Brian_Mansfield YESSSSSS!!!!!!!!! Give her a hug for me.,2009-07-28 15:25:58,@Brian_Mansfield
